farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,windspeed_cat,preds
A,33.5,7.43422,221.7112795822866,207.78395551836533,219.88109961308956,227.70805919772843,231.8934493764069,0.008323498347140745,0.045925357579027715,SW,Winter,Dec,very_high,2.075951
A,34.5,7.43422,220.62994973054663,208.5129100912723,220.48064646424334,227.8185867956378,232.09553276418808,0.000677171754970729,0.05196748241861204,SW,Winter,Dec,very_high,2.221894
A,34.5,7.8349600000000015,219.54861987880662,209.1960489381263,220.99771193323446,227.9664052749969,232.23499025688193,-0.006557045508532755,0.05778387668789864,SW,Winter,Dec,very_high,2.27902
A,34.5,7.8349600000000015,217.5657208316046,209.8145893673552,221.39473063691867,228.08729241948618,232.46810618417373,-0.01729494552240962,0.06849601718325626,SW,Winter,Dec,very_high,2.3661509
A,34.5,10.0463,219.8429210752102,210.45728344751754,221.84920671241298,228.12456731058862,232.61737640894648,-0.009043465455360278,0.05810719431519029,SW,Winter,Dec,very_high,2.2977383
A,34.5,10.0463,222.12012131881576,211.14291387018537,222.39870554286162,228.07822994830428,232.68280093120015,-0.0012526341975140909,0.04755390709166529,SW,Winter,Dec,very_high,2.2500668
A,36.0,11.0495,224.3973215624214,211.85732841788274,222.96179373049048,227.9482803326332,232.66437975093478,0.006438447627785671,0.03684116250119196,SW,Winter,Dec,very_high,2.8231137
A,36.0,11.0495,226.6745218060271,212.6005270906097,223.53847127529957,227.7347184635753,232.62833871393744,0.014029131150607554,0.02626592905313485,SW,Winter,Dec,very_high,2.79719
A,36.0,11.0495,228.95172204963262,213.37250988836615,224.1287381772889,227.43754434113063,232.4708865912768,0.021518810624493234,0.015370771226963287,SW,Winter,Dec,very_high,2.7561495
A,36.0,11.0495,231.2289222932382,214.17327681115216,224.7325944364585,227.05675796529917,232.18421305549668,0.028906923239461424,0.004131363640777597,SW,Winter,Dec,very_high,2.707144
A,36.0,11.0495,233.5061225368439,215.00282785896775,225.35004005280828,226.5923593360809,231.791210153021,0.03619294889907421,-0.0073441859476395255,SW,Winter,Dec,very_high,2.6863475
A,36.0,11.0495,235.78332278044942,215.86116303181288,225.98107502633832,226.0443484534759,231.29187788384982,0.04337640996250958,-0.019049035545155246,SW,Winter,Dec,very_high,2.691248
A,36.3,10.5384,238.06052302405502,216.7482823296875,226.62569935704857,225.393942625912,230.68621624798308,0.05045687095262252,-0.030976604950694764,SW,Winter,Dec,very_high,2.9958303
A,36.0,10.5384,240.33772326766064,217.6641857525917,227.28391304493906,224.79654381261795,229.9742252454208,0.05743393823099363,-0.043120563352837316,SW,Winter,Dec,very_high,3.012723
A,34.5,8.24788,242.6149235112663,218.6088733005254,227.79312811740314,224.25215201359381,229.15590487616296,0.06506691187902791,-0.05547481762587603,SW,Winter,Dec,very_high,2.4233305
A,34.5,8.24788,243.99055455940987,219.56356228191657,228.31593254704742,223.7795499204117,228.26882052335384,0.06865321152798876,-0.06443583057731816,SW,Winter,Dec,very_high,2.4524264
A,33.0,5.93015,242.3077724210358,220.4645357553794,228.81367646474868,223.44245447445743,227.44040606976498,0.0589741669500512,-0.061357364655381996,SW,Winter,Dec,very_high,2.1129127
A,33.0,5.93015,240.62499028266174,221.33057641248595,229.2863598705068,223.24086567573093,226.6706615153964,0.04945183140662457,-0.057992017998102385,SW,Winter,Dec,very_high,2.1824312
A,33.0,5.93015,238.9422081442876,222.14284612253968,229.73398276432184,223.1747835242323,225.92202147710387,0.04008212136996847,-0.05449094476988081,SW,Winter,Dec,very_high,2.226374
A,33.0,5.93015,237.25942600591353,222.9013448855405,230.1565451461938,223.24420801996146,225.27302371365388,0.030861085680652822,-0.05052023640974701,SW,Winter,Dec,very_high,2.2548292
A,34.1,4.88318,235.5766438675395,223.60607270148844,230.5540470161226,223.44913916291844,224.72366822504648,0.021784899967796534,-0.046069828758556586,SW,Winter,Dec,very_high,2.836282
A,34.5,4.88318,233.89386172916542,224.25702957038357,230.9264883741084,223.78957695310325,224.2739550112816,0.012849861338772861,-0.0411293680251561,SW,Winter,Dec,very_high,3.039937
A,31.5,3.591,232.2110795907914,224.8542154922258,231.27386922015106,224.26552139051583,223.92388407235924,0.004052383322856956,-0.035688200291889904,SW,Winter,Dec,very_high,1.8856709
A,30.0,3.591,230.52829745241726,225.39763046701515,231.59618955425069,224.8769724751563,223.67345540827944,-0.004611008945737738,-0.02973536056046533,SW,Winter,Dec,very_high,2.0798528
A,21.0,0.891108,228.8455153140432,225.88727449475164,231.89344937640718,225.6051475154524,223.52266901904218,-0.013143683319042698,-0.02325956131452489,SW,Winter,Dec,very_high,2.4082363
A,23.9,1.2598200000000002,225.47995103729505,226.28808961421916,232.0955327641884,226.4444530811376,223.54164082707973,-0.02850370124794621,-0.00859637498277932,SW,Winter,Dec,very_high,2.4030366
A,24.0,1.2598200000000002,222.89559970345894,226.61635109506165,232.23499025688224,227.37861390256788,223.69782029310406,-0.04021526016855903,0.003599086705670329,S,Winter,Dec,very_high,1.7227658
A,29.6,1.2598200000000002,223.16050308660738,226.93141841054964,232.46810618417405,228.34827050647277,223.70647865479077,-0.040038193842353076,0.0024465600347365335,S,Winter,Dec,very_high,2.0597513
A,30.0,1.2598200000000002,223.42540646975573,227.23329156068314,232.6173764089468,229.3534228928522,223.63175821222296,-0.03951540543141274,0.00092358226276823,S,Winter,Dec,very_high,2.1351535
A,23.0,1.08366,223.6903098529041,227.5407532370343,232.68280093120043,230.3940710617062,223.47365896540066,-0.038646995146646934,-0.0009685304993582999,S,Winter,Dec,very_high,1.7378322
A,22.5,1.08366,223.95521323605251,227.81308674071605,232.66437975093507,231.47021501303473,223.23218091432383,-0.03743231569957395,-0.003228468367765136,S,Winter,Dec,very_high,1.759704
A,22.1,0.891108,225.80953691809134,228.08340499462193,232.62833871393775,232.5487418239443,222.84109821320536,-0.029311999705381897,-0.013145763218861406,S,Winter,Dec,very_high,1.7782298
A,19.5,1.08366,225.17287110577772,228.2998123842863,232.47088659127712,233.68154710890056,222.40420209097667,-0.03139324494568019,-0.012295748600640422,S,Winter,Dec,very_high,1.772905
A,23.7,1.08366,224.3487574345154,228.45840374598103,232.184213055497,234.87253603163163,221.92930287509387,-0.033746719976645245,-0.01078434570838993,S,Winter,Dec,very_high,1.7577008
A,24.0,1.08366,224.07405287742804,228.57062510291806,231.79121015302132,236.1102625689255,221.39350851913306,-0.033293571704029024,-0.011962761077746409,S,Winter,Dec,very_high,1.7495725
A,25.7,3.29181,223.7993483203406,228.6364764550975,231.29187788385013,237.3947267207822,220.79681902309417,-0.032394261450339856,-0.013416166399862317,S,Winter,Dec,very_high,1.7371534
A,25.5,3.29181,223.52464376325324,228.65595780251928,230.68621624798337,238.70714579562954,220.10166900383305,-0.031044648445885392,-0.015313634782237462,S,Winter,Dec,very_high,1.7215667
A,28.5,3.591,223.24993920616583,228.62906914518337,229.97422524542108,240.16838143517256,219.61886237980727,-0.02923930293527155,-0.01626462627165759,S,Winter,Dec,very_high,1.8420695
A,28.5,3.591,222.9752346490784,228.47451649678646,229.15590487616328,241.7784336394112,219.34839915101682,-0.026971463949074015,-0.016265642701394856,S,Winter,Dec,very_high,1.8224658
A,28.5,5.2253300000000005,222.70053009199103,228.29237653520408,228.26882052335415,243.53730240834545,219.29027931746177,-0.024393565527682015,-0.01531316864454968,S,Winter,Dec,very_high,1.797076
A,28.5,5.2253300000000005,222.42582553490357,228.12704126726024,227.44040606976526,245.44498774197538,219.44450287914208,-0.022047887714918724,-0.013403671307465337,S,Winter,Dec,very_high,1.7682285
A,28.5,4.88318,222.15112097781616,227.97851069295504,226.6706615153967,247.5014896403009,219.81106983605773,-0.019938798022493653,-0.010533600422354406,S,Winter,Dec,very_high,1.7331749
A,28.5,4.88318,220.97484722526676,227.8280021207163,225.92202147710418,249.7255907948942,220.42754557135297,-0.02189770709155414,-0.002476759960629682,S,Winter,Dec,very_high,1.6715648
A,29.5,6.29334,221.68347968311372,227.71478442992728,225.2730237136542,252.078022326372,221.2153923262613,-0.015934193856709467,-0.002111512132169313,S,Winter,Dec,very_high,1.7883228
A,30.0,6.29334,222.3921121409608,227.63885762058797,224.7236682250468,254.5587842347343,222.17461010078273,-0.010375213712474185,-0.0009780114864874623,S,Winter,Dec,very_high,1.8982013
A,34.5,3.00493,223.10074459880784,227.6002216926984,224.2739550112819,257.1678765199811,223.30519889491725,-0.005231148719052392,0.0009164213973247293,S,Winter,Dec,very_high,3.3218021
A,34.5,3.00493,223.8093770566548,227.59887664625862,223.92388407235956,259.9052991821124,224.60715870866488,-0.000511365798155583,0.00356455865478833,S,Winter,Dec,very_high,3.3226008
A,34.5,2.73196,224.51800951450187,227.63482248126851,223.67345540827975,262.77105222112823,226.0804895420256,0.003775835199937072,0.00695926367288946,S,Winter,Dec,very_high,3.3192842
A,34.5,2.73196,225.2266419723489,227.70805919772815,223.5226690190425,265.7463529454564,227.6876260118551,0.007623266851565891,0.010926700402558609,S,Winter,Dec,very_high,3.316124
A,30.3,0.66365,225.93527443019593,227.81858679563751,223.54164082708004,268.79554029857337,229.34726533518798,0.010707775044773271,0.015101629940685646,S,Winter,Dec,very_high,1.9663758
A,27.0,0.376286,226.64390688804292,227.96640527499662,223.69782029310434,271.91861428047906,231.05940751202422,0.013169938764170386,0.019482106025300983,S,Winter,Dec,very_high,1.5321273
A,19.5,0.376286,223.3683037670887,228.08729241948586,223.70647865479108,275.19857979906527,232.99006235814718,-0.0015116901832076257,0.04307575617842052,S,Winter,Dec,very_high,1.590515
A,19.5,0.376286,221.63211584812868,228.1245673105883,223.63175821222327,278.60336570429047,235.07508757347384,-0.008941674385070875,0.060654439334761445,S,Winter,Dec,very_high,1.5220147
A,30.4,2.2335,219.89592792916858,228.07822994830397,223.47365896540097,282.13297199615454,237.31448315800412,-0.016009631975401284,0.07921272300434001,S,Winter,Dec,very_high,1.75822
A,31.5,2.47441,218.1597400102085,227.9482803326329,223.23218091432412,285.78739867465754,239.70824911173807,-0.02272271355921751,0.09877399514924812,S,Winter,Dec,very_high,1.9582442
A,34.3,4.2203300000000015,216.4235520912484,227.73471846357498,222.84109821320567,289.56664573979947,242.2563854346757,-0.028798754688496464,0.1193623942210118,S,Winter,Dec,very_high,2.7122455
A,34.5,4.88318,214.6873641722883,227.43754434113032,222.40420209097695,293.47071319158033,244.95889212681695,-0.034697356642263366,0.1410028395068259,S,Winter,Dec,very_high,2.7484903
A,36.0,3.00493,212.9511762533282,227.05675796529886,221.92930287509418,297.4996010300001,247.81576918816185,-0.04045489489424936,0.163721062960265,S,Winter,Dec,very_high,3.4750545
A,36.0,3.29181,211.21498833436817,226.5923593360806,221.39350851913335,301.65330925505884,250.82701661871042,-0.04597479055663245,0.18754364260188594,S,Winter,Dec,very_high,3.4914365
A,33.0,2.2335,209.478800415408,226.04434845347558,220.79681902309449,305.93183786675644,253.99263441846264,-0.05125988072546772,0.21249803758080188,S,Winter,Dec,very_high,2.3813396
A,33.0,2.00986,206.8410433009859,225.39394262591168,220.10166900383334,310.335186865093,257.3126225874185,-0.060247728982993354,0.24401143255204238,E,Winter,Dec,very_high,1.9766636
A,35.8,3.00493,211.66258022954705,224.79654381261764,219.61886237980755,314.70717086515043,260.7179004905303,-0.03622768128404641,0.2317618929514278,E,Winter,Dec,very_high,2.7920945
A,36.0,3.00493,216.48411715810826,224.25215201359353,219.34839915101713,319.0477898669288,264.208468127798,-0.013058139489483422,0.22045197401172145,E,Winter,Dec,very_high,2.7038577
A,40.4,4.2203300000000015,221.3056540866694,223.77954992041143,219.29027931746205,323.3570438704281,267.78432549922167,0.009190442802481602,0.21002026181558797,E,Winter,Dec,very_high,3.9748902
A,40.5,4.2203300000000015,226.12719101523055,223.44245447445712,219.4445028791424,327.6349328756482,271.4454726048012,0.0304527479540857,0.2004105803734071,E,Winter,Dec,very_high,3.791227
A,40.5,4.2203300000000015,230.94872794379168,223.24086567573065,219.811069836058,331.88145688258925,275.19190944453663,0.050669232063883296,0.1915714448598862,E,Winter,Dec,very_high,3.5182014
A,40.5,4.2203300000000015,235.7702648723529,223.174783524232,220.42754557135325,336.0966158912512,279.02363601842796,0.06960436483213095,0.1834555819390229,E,Winter,Dec,very_high,3.1476653
A,40.5,6.29334,240.59180180091406,223.24420801996118,221.21539232626162,340.2804099016341,282.94065232647523,0.08759069281252785,0.17601950776612152,E,Winter,Dec,very_high,2.7143683
A,40.5,6.29334,245.41333872947519,223.44913916291816,222.17461010078304,344.43283891373784,286.9429583686784,0.1045966891453105,0.169223155734751,E,Winter,Dec,very_high,2.381878
A,40.5,6.29334,250.23487565803637,223.78957695310294,223.30519889491757,348.55390292756243,291.03055414503746,0.1205958342948894,0.16302954725923668,E,Winter,Dec,very_high,2.1080892
A,40.5,6.29334,255.05641258659756,224.26552139051554,224.6071587086652,352.643601943108,295.2034396555525,0.13556671146634147,0.1574044998979356,E,Winter,Dec,very_high,1.8237841
A,40.5,6.29334,259.87794951515866,224.87697247515598,226.0804895420259,356.70193596037444,299.46161490022337,0.1494930413570703,0.15231636796778636,E,Winter,Dec,very_high,1.4938179
A,40.5,6.29334,263.79791724825776,225.6051475154521,227.6876260118554,361.1357441052023,303.8050798790502,0.15859575625125166,0.15165837186327003,SW,Winter,Dec,very_high,6.0402775
A,40.5,10.5384,265.7666181901854,226.4444530811373,229.34726533518827,365.5331907049783,308.2438152619513,0.1587956708433853,0.15982894074894216,SW,Winter,Dec,very_high,6.117062
A,40.5,10.5384,267.735319132113,227.3786139025676,231.05940751202453,369.8942757597024,312.7778210489265,0.15872935889087225,0.16823518862891418,SW,Winter,Dec,very_high,6.2218733
A,40.5,12.1316,269.7040200740406,228.34827050647246,232.9900623581475,374.21899926937454,317.40709723997594,0.15757735477772083,0.17687195449604198,SW,Winter,Dec,very_high,6.2875733
A,40.5,12.1316,271.67272101596825,229.35342289285188,235.07508757347412,378.50736123399474,322.1316438350996,0.15568486571787554,0.18573422694200326,SW,Winter,Dec,very_high,6.365099
A,40.5,10.5384,273.64142195789583,230.3940710617059,237.31448315800444,382.7593616535631,326.95146083429745,0.15307510235565713,0.1948171387758839,SW,Winter,Dec,very_high,6.526396
A,40.5,10.5384,275.6101228998234,231.47021501303445,239.70824911173838,386.97500052807953,331.86654823756953,0.1497732093956834,0.20411596187340963,SW,Winter,Dec,very_high,6.604131
A,40.5,10.5384,277.57882384175105,232.54874182394403,242.256385434676,391.154277857544,336.87690604491576,0.14580601598466303,0.21362610224536005,SW,Winter,Dec,very_high,6.471116
A,40.5,10.5384,279.54752478367857,233.68154710890028,244.95889212681723,395.29719364195665,341.98253425633624,0.14120178433430586,0.22334309531437113,SW,Winter,Dec,very_high,6.259619
A,40.5,10.5384,281.5162257256062,234.8725360316313,247.81576918816214,399.40374788131743,347.1834328718308,0.1359899599926424,0.23326260138991217,SW,Winter,Dec,very_high,6.022744
A,40.5,10.5384,283.4849266675338,236.1102625689252,250.8270166187107,403.4739405756263,352.4796018913997,0.13020092687410667,0.24338040133181993,SW,Winter,Dec,very_high,5.7949677
A,40.5,10.0463,285.4536276094614,237.3947267207819,253.99263441846293,407.5077717248832,357.8710413150427,0.12386576982057385,0.2536923923932679,SW,Winter,Dec,very_high,5.4548826
A,40.5,10.0463,286.5207593559269,238.70714579562923,257.31262258741884,411.50524132908816,363.35775114276,0.1135122578706178,0.26817251203562287,NW,Winter,Dec,very_high,5.0750823
A,40.5,12.7036,293.38924990423,240.16838143517225,260.71790049053067,415.36855344615856,368.6964412397631,0.12531302742247252,0.2566801318048135,NW,Winter,Dec,very_high,5.1794944
A,40.5,12.7036,300.2577404525331,241.77843363941088,264.2084681277983,419.0977080760944,373.8871116060521,0.136442531839281,0.24522055965167988,NW,Winter,Dec,very_high,5.3546467
A,40.5,10.0463,307.1262310008361,243.53730240834514,267.78432549922195,422.6927052188956,378.929762241627,0.14691638664163897,0.23379159444246667,NW,Winter,Dec,very_high,5.567668
A,40.5,10.0463,313.99472154913906,245.44498774197507,271.44547260480147,426.1535448745622,383.8243931464877,0.15675063037903447,0.22239122763858488,NW,Winter,Dec,very_high,5.9194136
A,40.5,13.9105,320.8632120974423,247.5014896403006,275.1919094445369,429.4802270430942,388.57100432063436,0.16596164743756803,0.21101762268287105,NW,Winter,Dec,very_high,6.2941136
A,40.5,13.9105,327.7317026457452,249.72559079489392,279.02363601842825,432.67275172449166,393.16959576406686,0.1745660952683592,0.1996690969779491,NW,Winter,Dec,very_high,6.728085
A,40.5,14.5453,334.60019319404825,252.07802232637172,282.9406523264755,435.7311189187545,397.6201674767853,0.182580836096909,0.18834410608421015,NW,Winter,Dec,very_high,7.100233
A,40.5,13.9105,341.4686837423514,254.55878423473402,286.9429583686787,438.6553286258827,401.9227194587896,0.1900228731301199,0.1770412298249071,NW,Winter,Dec,very_high,7.662754
A,40.5,21.0597,348.3371742906544,257.16787651998084,291.0305541450378,441.44538084587634,406.07725171007974,0.19690929123908174,0.16575916003511804,NW,Winter,Dec,very_high,8.839183
A,40.5,21.8474,355.2056648389575,259.9052991821121,295.20343965555276,444.10127557873534,410.0837642306558,0.203257202061792,0.15449668973207076,NW,Winter,Dec,very_high,10.515277
