farm,availableMW,y,windspeed_cat,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,preds
A,40.5,41.7921,veryhigh,595.0423260803285,585.286073757279,585.3606077350383,603.0932818282422,595.4582675562953,0.016539750398907316,0.0006990115790697082,NW,Winter,Dec,40.099762
A,39.5,42.0,veryhigh,596.0934779117158,585.3321570828491,586.0390695221698,603.5918429035409,595.6367999457196,0.017156549643940755,-0.0007661180383923272,NW,Winter,Dec,40.220158
A,39.0,41.8693,veryhigh,596.2430605476412,585.4194207625491,586.7715439605487,604.0816110158096,595.8017961315144,0.0161417449168757,-0.0007400747200672075,NW,Winter,Dec,40.335712
A,40.5,42.0,veryhigh,595.9970315075336,585.5165688544726,587.4702647481753,604.5683345741111,596.0249706941518,0.014514380166991803,4.687806338132816e-05,NW,Winter,Dec,40.147976
A,40.5,42.0,veryhigh,595.751002467426,585.6236013586195,588.1352318850496,605.0520135784453,596.3063236336319,0.012949012692143658,0.0009321363521099801,NW,Winter,Dec,40.184216
A,40.5,42.0,veryhigh,595.5049734273183,585.7405182749898,588.7664453711717,605.5326480288123,596.6458549499547,0.011445163203719133,0.0019158219889756634,NW,Winter,Dec,40.219994
A,40.5,42.0,veryhigh,595.2589443872107,585.8673196035834,589.3639052065414,606.0102379252122,597.0435646431202,0.010002375660591811,0.002998057018272382,NW,Winter,Dec,40.248695
A,40.5,42.0,veryhigh,595.0129153471031,586.0040053444004,589.9276113911588,606.484783267645,597.4994527131286,0.008620216883817644,0.0041789636861493396,NW,Winter,Dec,40.215923
A,40.5,42.0,veryhigh,594.7668863069955,586.1505754974409,590.4575639250239,606.9562840561103,598.0135191599796,0.007298276193340003,0.005458664441026606,NW,Winter,Dec,40.171867
A,40.5,42.0,veryhigh,594.5208572668878,586.3070300627047,590.9537628081367,607.4247402906086,598.5857639836734,0.006036165066114041,0.006837281934014339,NW,Winter,Dec,40.12553
A,40.5,42.0,veryhigh,594.2748282267802,586.473369040192,591.4162080404973,607.8901519711397,599.2161871842098,0.004833516815094141,0.008314939019332002,NW,Winter,Dec,40.077805
A,40.5,42.0,veryhigh,594.0287991866727,586.6495924299026,591.8448996221056,608.3525190977037,599.904788761589,0.003689986288572422,0.009891758754729585,NW,Winter,Dec,40.03274
A,40.5,42.0,veryhigh,593.7827701465651,586.8357002318367,592.2398375529616,608.8118416703004,600.6515687158109,0.0026052495893871264,0.011567864401909711,NW,Winter,Dec,39.986244
A,40.5,42.0,veryhigh,593.5367411064573,587.0316924459942,592.6010218330653,609.2681196889298,601.4565270468754,0.0015790038135568008,0.013343379426948854,NW,Winter,Dec,39.916607
A,40.5,42.0,veryhigh,592.3891428708877,587.2375690723751,592.9284524624167,609.7213531535921,602.3196637547827,-0.0009095694249268149,0.016763509263132192,NW,Winter,Dec,39.76945
A,40.5,42.0,veryhigh,593.1154258151615,587.4636839225648,593.2423468881383,610.1561969426234,603.1787507402597,-0.00021394472873104142,0.016966891244258875,NW,Winter,Dec,39.759857
A,40.5,42.0,veryhigh,593.8417087594355,587.7100369965633,593.5427051102303,610.5726510560239,604.0337880033063,0.0005037609705771384,0.01716295621128161,NW,Winter,Dec,39.749935
A,39.6,42.0,veryhigh,594.5679917037096,587.9766282943707,593.8295271286925,610.9707154937935,604.8847755439224,0.0012435632471625713,0.017351730978067748,NW,Winter,Dec,39.42199
A,40.5,42.0,veryhigh,595.2942746479836,588.2634578159867,594.102812943525,611.3503902559322,605.7317133621082,0.0020054806651317314,0.01753324222763042,NW,Winter,Dec,39.72571
A,40.5,42.0,veryhigh,596.0205575922575,588.5705255614117,594.3625625547278,611.7116753424399,606.5746014578635,0.002789534775547109,0.017707516512922128,NW,Winter,Dec,39.712524
A,40.5,42.0,veryhigh,596.7468405365312,588.8978315306456,594.6087759623007,612.0545707533166,607.4134398311886,0.0035957501144685544,0.017874580257630113,NW,Winter,Dec,39.698994
A,40.5,42.0,veryhigh,597.4731234808052,589.2453757236882,594.841453166244,612.3790764885625,608.2482284820832,0.004424154202020025,0.018034459756957055,NW,Winter,Dec,39.685116
A,40.5,42.0,veryhigh,598.1994064250792,589.6131581405397,595.0605941665576,612.6851925481775,609.0789674105473,0.005274777542475073,0.018187181178406453,NW,Winter,Dec,39.670876
A,40.5,42.0,veryhigh,598.9256893693531,590.0011787812,595.2661989632414,612.9729189321616,609.9056566165813,0.0061476536253617375,0.018332770562554446,NW,Winter,Dec,39.656296
A,40.5,42.0,veryhigh,599.6519723136271,590.4094376456691,595.4582675562956,613.2422556405148,610.7282961001847,0.007042818927583294,0.018471253823817202,NW,Winter,Dec,39.64137
A,40.5,42.0,veryhigh,600.3782552579011,590.837934733947,595.63679994572,613.4932026732372,611.5468858613577,0.007960312916551082,0.018602656751216085,NW,Winter,Dec,39.626083
A,40.5,42.0,veryhigh,600.202969006713,591.2866700460338,595.8017961315146,614.1325991561691,612.3614259001005,0.007386974835884796,0.020257242168443046,NW,Winter,Dec,39.5484
A,40.5,41.7921,veryhigh,601.3532210108307,591.7476177211657,596.0249706941521,614.7112417225919,613.111698454066,0.008939642764418165,0.019553362370738014,NW,Winter,Dec,39.566673
A,40.5,41.7921,veryhigh,602.5034730149486,592.2207777593429,596.3063236336321,615.2291303725056,613.7977035232543,0.010392560225680025,0.01874550274671294,NW,Winter,Dec,39.57825
A,40.5,42.0,veryhigh,603.6537250190663,592.7061501605654,596.645854949955,615.68626510591,614.4194411076656,0.01174544331611771,0.0178342576917907,NW,Winter,Dec,39.594734
A,40.5,41.8693,veryhigh,604.8039770231841,593.2037349248329,597.0435646431206,616.0826459228053,614.9769112072998,0.01299806720921981,0.016820217079567712,NW,Winter,Dec,39.617
A,40.5,41.7113,veryhigh,605.9542290273017,593.7135320521458,597.4994527131289,616.4182728231915,615.4701138221568,0.014150266206573558,0.015703966304732697,NW,Winter,Dec,39.64086
A,40.5,41.7444,veryhigh,607.1044810314195,594.2355415425038,598.0135191599799,616.6931458070685,615.8990489522367,0.015201933702451376,0.014486086325497194,NW,Winter,Dec,39.66393
A,40.3,41.8693,veryhigh,608.2547330355372,594.769763395907,598.5857639836737,616.9072648744365,616.2637165975397,0.01615302206239444,0.013167153705542223,NW,Winter,Dec,39.628574
A,39.0,41.8693,veryhigh,609.404985039655,595.3161976123555,599.2161871842101,617.0606300252952,616.5641167580653,0.017003542416508033,0.011747740655492667,NW,Winter,Dec,39.48507
A,40.5,41.5607,veryhigh,610.5552370437728,595.8748441918492,599.9047887615892,617.1532412596448,616.8002494338139,0.01775356436838882,0.010228415073922914,NW,Winter,Dec,39.7672
A,40.5,41.5607,veryhigh,611.7054890478906,596.445703134388,600.6515687158111,617.1850985774853,616.9721146247854,0.01840321562085112,0.008609740587896653,NW,Winter,Dec,39.812912
A,40.5,41.5607,veryhigh,612.8557410520084,597.0287744399722,601.4565270468757,617.1562019788165,617.0797123309798,0.018952681519813774,0.006892276593053692,NW,Winter,Dec,39.864227
A,40.5,41.5007,veryhigh,613.1044238606642,597.6240581086015,602.319663754783,617.0665514636387,617.1230425523969,0.017905376089915936,0.006554541992093155,NW,Winter,Dec,39.885593
A,40.5,41.5607,veryhigh,613.7335134666087,598.2105488142008,603.1787507402599,616.9531705099696,617.1336431449828,0.017498565248519116,0.005540074973531928,NW,Winter,Dec,39.91794
A,40.5,41.6497,veryhigh,614.3626030725533,598.7882465567701,604.0337880033065,616.8160591178092,617.1115141087371,0.017099730634919652,0.004474411402054734,NW,Winter,Dec,39.942974
A,39.0,41.5607,veryhigh,614.9916926784979,599.3571513363092,604.8847755439227,616.6552172871578,617.05665544366,0.016708830414002174,0.0033577083881710656,NW,Winter,Dec,39.86792
A,39.0,41.5607,veryhigh,615.6207822844423,599.9172631528184,605.7317133621085,616.470645018015,616.9690671497516,0.016325823304585763,0.0021901224001992237,NW,Winter,Dec,39.896725
A,40.5,41.682,veryhigh,616.2498718903869,600.4685820062974,606.5746014578639,616.2623423103811,616.8487492270117,0.015950668572784155,0.0009718092675423673,NW,Winter,Dec,39.99926
A,40.5,41.682,veryhigh,616.8789614963316,601.0111078967465,607.4134398311888,616.030309164256,616.6957016754403,0.015583326025471855,-0.00029707581605109556,NW,Winter,Dec,40.011436
A,40.5,41.7113,veryhigh,617.508051102276,601.5448408241655,608.2482284820834,615.7745455796397,616.5099244950376,0.015223756003862166,-0.0016163782892494316,NW,Winter,Dec,40.02481
A,40.5,41.7113,veryhigh,618.1371407082206,602.0697807885543,609.0789674105476,615.4950515565321,616.2914176858034,0.014871919377192011,-0.0029859442199227093,NW,Winter,Dec,40.039364
A,40.5,41.7921,veryhigh,618.7662303141651,602.5859277899132,609.9056566165815,615.1918270949333,616.0401812477377,0.014527777536508246,-0.004405620301940805,NW,Winter,Dec,40.055096
A,40.5,41.7921,veryhigh,619.3953199201097,603.0932818282419,610.728296100185,614.8648721948433,615.7562151808407,0.014191292388559873,-0.005875253851996054,NW,Winter,Dec,40.078022
A,40.5,42.0,veryhigh,620.0244095260543,603.5918429035406,611.5468858613581,614.5141868562622,615.4395194851122,0.013862426349789514,-0.007394692806444225,NW,Winter,Dec,40.09005
A,40.5,42.0,veryhigh,619.7519299365368,604.0816110158092,612.3614259001007,614.1397710791898,615.9037724122335,0.012068859539238641,-0.006209190062058223,NW,Winter,Dec,40.04603
A,40.5,42.0,veryhigh,619.3597623060036,604.5683345741107,613.1116984540662,613.7872998112854,616.3107849911136,0.010190743167503902,-0.004922788822344648,NW,Winter,Dec,40.01238
A,40.5,42.0,veryhigh,618.9675946754707,605.0520135784451,613.7977035232547,613.456773052549,616.6605572217524,0.00842279324692874,-0.003727234629993692,NW,Winter,Dec,39.98297
A,40.5,42.0,veryhigh,618.5754270449373,605.5326480288121,614.4194411076659,613.1481908029807,616.9530891041501,0.006764085996008085,-0.0026227002720387027,NW,Winter,Dec,39.969227
A,40.5,42.0,veryhigh,618.1832594144043,606.010237925212,614.9769112073001,612.8615530625804,617.1883806383066,0.005213770059772971,-0.0016093589739718528,NW,Winter,Dec,39.961845
A,40.5,42.0,veryhigh,617.7910917838714,606.4847832676446,615.4701138221571,612.5968598313481,617.366431824222,0.0037710652549813872,-0.0006873844011301422,NW,Winter,Dec,39.954323
A,40.5,42.0,veryhigh,617.3989241533382,606.9562840561101,615.8990489522371,612.3541111092838,617.4872426618962,0.002435261433919589,0.00014304933990461066,NW,Winter,Dec,39.94666
A,40.5,42.0,veryhigh,617.0067565228048,607.4247402906084,616.2637165975399,612.1333068963876,617.5508131513291,0.0012057174635680123,0.0008817676999037793,NW,Winter,Dec,39.938877
A,40.5,42.0,veryhigh,616.6145888922719,607.8901519711395,616.5641167580656,611.9344471926593,617.5571432925209,8.186031725565535e-05,0.0015285956855841665,NW,Winter,Dec,39.92665
A,40.5,42.0,veryhigh,616.2224212617389,608.3525190977034,616.8002494338142,611.757531998099,617.5062330854715,-0.0009368157237383823,0.0020833578581966883,NW,Winter,Dec,39.914005
A,40.5,41.7921,veryhigh,615.8302536312057,608.8118416703,616.9721146247856,611.6025613127068,617.3980825301809,-0.0018507497608288848,0.0025458783321063994,NW,Winter,Dec,39.901653
A,40.5,42.0,veryhigh,615.4380860006725,609.2681196889295,617.07971233098,611.4695351364827,617.2326916266492,-0.0026603148628989715,0.0029159807733685206,NW,Winter,Dec,39.88961
A,40.5,42.0,veryhigh,614.1443491746775,609.7213531535917,617.1230425523972,611.3584534694265,617.0100603748762,-0.0048267414637443995,0.004666185081813046,NW,Winter,Dec,39.841557
A,40.5,41.7444,veryhigh,613.9879276886677,610.1561969426231,617.133643144983,611.2273973268201,616.7726978749522,-0.005097300222176138,0.004535545506191951,NW,Winter,Dec,39.839504
A,40.5,41.7444,veryhigh,613.831506202658,610.5726510560236,617.1115141087374,611.0763667086635,616.5206041268773,-0.005315097565172677,0.0043808405027216946,NW,Winter,Dec,39.83766
A,40.5,42.0,veryhigh,613.6750847166484,610.9707154937931,617.0566554436604,610.9053616149567,616.2537791306514,-0.005480162473218364,0.0042020516690746135,NW,Winter,Dec,39.836037
A,40.5,42.0,veryhigh,613.5186632306387,611.3503902559319,616.9690671497518,610.7143820456997,615.9722228862744,-0.005592507149593695,0.003999160584155392,NW,Winter,Dec,39.834606
A,40.5,42.0,veryhigh,613.362241744629,611.7116753424395,616.848749227012,610.5034280008925,615.6759353937465,-0.005652127019390107,0.0037721488080786347,NW,Winter,Dec,39.83339
A,40.5,42.0,veryhigh,613.2058202586193,612.0545707533164,616.6957016754407,610.2724994805352,615.3649166530676,-0.005659000715166451,0.0035209978821428844,NW,Winter,Dec,39.832382
A,40.5,42.0,veryhigh,613.0493987726095,612.3790764885622,616.5099244950379,610.0215964846276,615.0391666642375,-0.005613090049219949,0.0032456893288073108,NW,Winter,Dec,39.831573
A,40.5,42.0,veryhigh,612.8929772865998,612.6851925481773,616.2914176858037,609.7507190131699,614.6986854272567,-0.0055143399724194575,0.0029462046516686158,NW,Winter,Dec,39.83099
A,40.5,42.0,veryhigh,612.7365558005902,612.9729189321614,616.040181247738,609.4598670661619,614.3434729421249,-0.005362678519535202,0.0026225253354357214,NW,Winter,Dec,39.8306
A,40.5,42.0,veryhigh,612.5801343145805,613.2422556405146,615.756215180841,609.1490406436038,613.973529208842,-0.00515801674097216,0.0022746328459060106,NW,Winter,Dec,39.83041
A,40.5,42.0,veryhigh,612.4237128285707,613.4932026732369,615.4395194851126,608.8182397454955,613.5888542274081,-0.00490024862079852,0.0019025086299417904,NW,Winter,Dec,39.829338
A,40.5,42.0,veryhigh,630.8940001874469,614.1325991561688,615.9037724122337,608.0606252459963,612.375769746142,0.02433858736812544,-0.02935236416228848,NW,Winter,Dec,39.72075
A,40.5,42.0,veryhigh,629.1280641991252,614.7112417225916,616.3107849911138,607.2897208816481,611.2638146314533,0.020796779027964396,-0.028395251434877422,NW,Winter,Dec,39.764664
A,40.5,42.0,veryhigh,627.3621282108038,615.2291303725052,616.6605572217527,606.5055266524508,610.2529888833418,0.017354070831552715,-0.02727155267764758,NW,Winter,Dec,39.804653
A,40.5,42.0,veryhigh,625.5961922224822,615.6862651059097,616.9530891041503,605.7080425584046,609.3432925018075,0.014009335994868088,-0.025979857171021026,NW,Winter,Dec,39.844326
A,40.5,42.0,veryhigh,623.8302562341606,616.082645922805,617.188380638307,604.8972685995092,608.5347254868502,0.010761504597647242,-0.024518738221586123,NW,Winter,Dec,39.883713
A,40.5,42.0,veryhigh,622.0643202458392,616.4182728231912,617.3664318242223,604.0732047757648,607.8272878384703,0.007609562456668328,-0.022886752935359578,NW,Winter,Dec,39.923496
A,40.5,42.0,veryhigh,620.2983842575176,616.6931458070682,617.4872426618964,603.2358510871712,607.2209795566675,0.004552550079419904,-0.021082441987179124,NW,Winter,Dec,39.967915
A,40.5,42.0,veryhigh,618.5324482691959,616.9072648744361,617.5508131513294,602.3852075337286,606.7158006414421,0.0015895616959149539,-0.01910432938614559,NW,Winter,Dec,40.03262
A,40.5,42.0,veryhigh,616.7665122808745,617.0606300252949,617.5571432925211,601.5212741154369,606.3117510927938,-0.0012802556333999515,-0.016950922237035537,NW,Winter,Dec,40.169327
A,40.5,42.0,veryhigh,615.0005762925531,617.1532412596445,617.5062330854718,600.6440508322961,606.0088309107227,-0.004057702835481902,-0.01462071049759961,NW,Winter,Dec,40.281063
A,40.5,42.0,veryhigh,613.2346403042314,617.185098577485,617.3980825301812,599.7535376843063,605.8070400952289,-0.006743529569912865,-0.012112166731673257,NW,Winter,Dec,40.295876
A,40.5,42.0,veryhigh,611.4687043159098,617.1562019788163,617.2326916266494,598.8497346714674,605.7063786463123,-0.009338434902968706,-0.009423745858006316,NW,Winter,Dec,40.30351
A,40.5,42.0,veryhigh,608.8011991321262,617.0665514636383,617.0100603748764,597.9326417937795,605.7068465639728,-0.013304258341853892,-0.005082697886542364,NW,Winter,Dec,40.31413
A,40.5,42.0,veryhigh,608.2912276904929,616.9531705099693,616.7726978749525,596.9925191138622,605.682096778684,-0.013751370989153688,-0.004289279202192242,NW,Winter,Dec,40.309547
A,40.5,42.0,veryhigh,607.7812562488592,616.816059117809,616.5206041268776,596.0293666317158,605.6321292904458,-0.01417527300712873,-0.003536020461831102,NW,Winter,Dec,40.302437
A,40.5,42.0,veryhigh,607.2712848072259,616.6552172871575,616.2537791306517,595.0431843473401,605.5569440992582,-0.014575966310660715,-0.0028230228414504177,NW,Winter,Dec,40.300568
A,40.5,42.0,veryhigh,606.7613133655923,616.4706450180148,615.9722228862747,594.0339722607354,605.4565412051212,-0.014953449487580261,-0.002150387857185132,NW,Winter,Dec,40.300613
A,40.5,42.0,veryhigh,606.2513419239588,616.2623423103809,615.6759353937467,593.0017303719013,605.3309206080348,-0.015307717791114617,-0.001518217366749175,NW,Winter,Dec,40.302097
A,40.5,42.0,veryhigh,605.7413704823255,616.0303091642558,615.3649166530678,591.946458680838,605.180082307999,-0.015638763131125777,-0.000926613570870316,NW,Winter,Dec,40.31372
A,40.5,42.0,veryhigh,605.2313990406918,615.7745455796394,615.0391666642379,590.8681571875454,605.0040263050138,-0.015946574064120256,-0.00037567901473456455,NW,Winter,Dec,40.327778
A,40.5,42.0,veryhigh,604.7214275990583,615.4950515565318,614.698685427257,589.7668258920237,604.8027525990792,-0.016231135782019512,0.00013448341055788404,NW,Winter,Dec,40.342793
A,40.5,42.0,veryhigh,604.2114561574248,615.191827094933,614.3434729421252,588.6424647942728,604.5762611901952,-0.0164924300996927,0.0006037704665358135,NW,Winter,Dec,40.356762
A,40.5,42.0,veryhigh,603.7014847157914,614.8648721948431,613.9735292088423,587.4950738942925,604.3245520783618,-0.0167304354412271,0.0010320785658888276,NW,Winter,Dec,40.363064
A,40.5,42.0,veryhigh,603.1915132741578,614.514186856262,613.5888542274084,586.3246531920831,604.047625263579,-0.016945126824935985,0.0014193037709933076,NW,Winter,Dec,40.370636
A,40.5,42.0,veryhigh,601.7799726370623,614.1397710791895,612.3757697461424,585.1312026876445,603.7454807458467,-0.01730277001892566,0.003266157396650149,NW,Winter,Dec,40.28819
A,40.5,42.0,veryhigh,602.4411414465939,613.7872998112852,611.2638146314536,583.8489040315345,603.3156271318393,-0.014433494955331416,0.0014515703279254222,NW,Winter,Dec,40.20878
